No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api,requestPayload,responsePayload
812,TRD2022122302697,SAP Logistic,15811,80232,,3,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""80232"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":11,""minDuration"":9,""price"":60000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""5b2aec9067cceebb53d6fcf2db7c5c08"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":2,""minDuration"":1,""price"":44000,""rateCode"":""UDRONS"",""rateName"":""ODS"",""signedKey"":""a476addb1eae9e879ce72abdd20349a2"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":5,""minDuration"":3,""price"":30000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""3d997c9804cba2c25e5568555bec5b33"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[{""durationType"":1,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":1,""minDuration"":0,""price"":130000,""rateCode"":""UDRSDS"",""rateName"":""Sameday"",""signedKey"":""3f57cc601254e6ce706f45cb5d74ff12"",""volumeWeight"":1000,""weight"":1000}]}"
813,TRD2022122302695,SAP Logistic,15811,31521,,3,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""31521"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":10,""minDuration"":6,""price"":145000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""bfad0fd55b0e9d401deb3287d4447745"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":3,""price"":45000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""930ef8b5e77340d7877b080be2b645a1"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
814,TRD2022122302701,SAP Logistic,15811,59563,,2,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""59563"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":4,""price"":52500,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""eef6957240e8a4fc6962c0e690ebe564"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":5,""minDuration"":2,""price"":30000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""2ec97739a914af4098442d5b25bca3b1"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
815,TRD2022122302738,SAP Logistic,15811,74271,,3,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""74271"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":19,""minDuration"":15,""price"":1475000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""b3e44759fafbb40da0ecd58ef9d0bac0"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":3,""price"":76000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""96211e911c150b7cbbc8f5c43f0fa45b"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
816,TRD2022122302716,SAP Logistic,15811,75511,,3,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""75511"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":19,""minDuration"":15,""price"":975000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""cdc42b0e9b00bb63b7eb9fbc9ec82bfa"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":3,""price"":70000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""5776693d1e5632c6d2262f13057dc4e5"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
817,TRD2022122302719,SAP Logistic,15811,78556,,3,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""78556"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":19,""minDuration"":15,""price"":1025000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""27f777673cd812f7fba17ceaa0b5b466"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":3,""price"":68000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""4f932b5c52a7f3397cd3e3272b5d1111"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
818,TRD2022122302707,SAP Logistic,15811,75381,,3,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""75381"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":19,""minDuration"":15,""price"":975000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""cd807812bdff00340d406349752d0790"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":3,""price"":75000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""51160a90e5f332f1634b3131d50f8694"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
819,TRD2022122302732,SAP Logistic,15811,55854,,2,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""55854"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":4,""price"":52500,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""21c0ce2486d428f4f437821ab9789047"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":5,""minDuration"":2,""price"":30000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""8b29d960c1e4a42ef3ac2b272edb6db4"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
820,TRD2022122302743,SAP Logistic,15811,80361,,3,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""80361"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":13,""minDuration"":9,""price"":65000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""a2b91b23861db0f70f2eb470390d678d"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":2,""minDuration"":1,""price"":44000,""rateCode"":""UDRONS"",""rateName"":""ODS"",""signedKey"":""85649b622e8c0c8b886991118ce6ce5f"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":3,""price"":30000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""b1faaf012e90f30d6a47c8248ab4ebb9"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
821,TRD2022122302708,SAP Logistic,15811,80852,,3,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""80852"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":13,""minDuration"":9,""price"":67500,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""dbd14ebb6c52f8e04786d01a928647b1"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":3,""price"":42000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""50de85599d9fdd1e86cbe1786138373f"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
822,TRD2022122302705,SAP Logistic,15810,15810,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15810"",""destinationPostalCode"":""15810"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":4,""minDuration"":3,""price"":22500,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""051aa34162aefa5f7dee3b27dbcddc1a"",""volumeWeight"":1000,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":2,""minDuration"":1,""price"":15000,""rateCode"":""UDRONS"",""rateName"":""ODS"",""signedKey"":""1c70518fc7e33a22d079819e2f627b1f"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":2,""minDuration"":1,""price"":8000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""e409b65b1d62ced6050849120f2bacb6"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[{""durationType"":1,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":1,""minDuration"":0,""price"":34000,""rateCode"":""UDRSDS"",""rateName"":""Sameday"",""signedKey"":""e8a06c6e3f2e29502090de19cd5c3310"",""volumeWeight"":1000,""weight"":1000}]}"
823,TRD2022122404183,SAP Logistic,15811,86353,,3,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""86353"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":19,""minDuration"":15,""price"":1700000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""2478d149d722a699e90363043dd52aa1"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":3,""price"":97000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""147cf4b268e5260eb29e9fe606707b84"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
824,TRD2022122404202,SAP Logistic,15811,33123,,3,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""33123"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":8,""minDuration"":6,""price"":190000,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""7ac3582f2b9221ef6afeee0df0aa9aad"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":5,""minDuration"":3,""price"":30000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""00a59e7bc1344ce6662af2057d508c9c"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
825,TRD2022122404193,SAP Logistic,15811,80652,,3,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""SAP""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""15811"",""destinationPostalCode"":""80652"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":2,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":13,""minDuration"":9,""price"":67500,""rateCode"":""DRGREG"",""rateName"":""Kargo Darat"",""signedKey"":""77b4dec0cc35fe152d61bc51b2c120b3"",""volumeWeight"":1000,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/sap-express.png"",""logisticName"":""SAP Logistic"",""maxDuration"":7,""minDuration"":3,""price"":40000,""rateCode"":""UDRREG"",""rateName"":""Regular"",""signedKey"":""b423e9d06331547275b4acc7cf7ef366"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
